"gene" "baseMean" "log2FoldChange" "lfcSE" "pvalue" "padj" "threshold" "external_gene_name"
"10294" "ENSDARG00000070866" 878.88207514425 0.22556528581033 0.229271876597919 0.302709503379388 0.421716468743973 FALSE "tmem11"
"10295" "ENSDARG00000081859" 17.4305213468815 0.225561084417953 0.539473304817661 0.5618142238493 0.672947652032784 FALSE "CT033823.1"
"10296" "ENSDARG00000041449" 1513.91057828277 0.225481216032011 0.156023885749612 0.141223404268576 0.228390819572708 FALSE "spred1"
"10297" "ENSDARG00000025671" 69.0802409857026 0.225481069081358 0.338731399277506 0.458128066766482 0.579501875467266 FALSE "grm6b"
"10298" "ENSDARG00000021346" 2846.84671543943 0.225477665906005 0.162687243772247 0.156420609481165 0.248178842437784 FALSE "pdhb"
"10299" "ENSDARG00000062510" 2530.76303260499 0.225392300586631 0.148003352053987 0.120868704239479 0.200557183160847 FALSE "bcl11ba"
"10300" "ENSDARG00000058064" 67.7515193904662 0.225391086763534 0.347291217629373 0.466278903328791 0.586917232571239 FALSE "cx31.7"
"10302" "ENSDARG00000036965" 330.201147462739 0.225221350283427 0.202761988591393 0.249285833290527 0.361395955228878 FALSE "rnf24"
"10303" "ENSDARG00000007480" 15.7460647860349 0.225149162326896 0.564631136069837 0.56427073768018 0.675160127074821 FALSE "rpe65a"
"10304" "ENSDARG00000059883" 736.2192540848 0.225091710527627 0.234447026977206 0.313300637181583 0.433396956453168 FALSE "trpv1"
"10306" "ENSDARG00000013266" 2.95511183018574 0.225004519565527 0.728040108269772 0.45299094647287 0.575052261639888 FALSE "colec11"
"10307" "ENSDARG00000008807" 13.4723239286387 0.224983194254903 0.56396296882826 0.563444627642614 0.674375603985026 FALSE "bokb"
"10308" "ENSDARG00000012453" 453.25023167445 0.224861781039908 0.190289914186051 0.222546383281782 0.330059822102036 FALSE "rnls"
"10310" "ENSDARG00000042995" 1329.00399357387 0.224754692303441 0.164087352176393 0.16228403226481 0.255704906225876 FALSE "sptlc1"
"10311" "ENSDARG00000068401" 4830.38040141332 0.22474896791118 0.143759773650255 0.106711284127794 0.180504607089746 FALSE "yap1"
"10314" "ENSDARG00000078768" 173.903401699795 0.224201785126918 0.248205426022127 0.339709972093144 0.461494364187944 FALSE "abhd15a"
"10319" "ENSDARG00000067719" 1585.44655429273 0.22376934575732 0.164611253143758 0.163990832880943 0.257983306730857 FALSE "wwtr1"
"10320" "ENSDARG00000038302" 603.005451539438 0.223632978285862 0.177090319576126 0.194330813667915 0.296468220664292 FALSE "ccar2"
"10321" "ENSDARG00000007601" 688.970630884801 0.223626498615908 0.175609323203334 0.190423665888518 0.291554676330174 FALSE "zmynd8"
"10322" "ENSDARG00000074905" 319.633018335472 0.223463618097648 0.202534115700336 0.252652812663588 0.365378286985348 FALSE "camk1da"
"10323" "ENSDARG00000074287" 1304.32204714059 0.223298894490367 0.19940008561322 0.245004655478368 0.356570539792148 FALSE "sptlc2b"
"10324" "ENSDARG00000074403" 227.844728498878 0.22329179822769 0.230235380093987 0.309043004728619 0.428771432248088 FALSE "pex5lb"
"10325" "ENSDARG00000074498" 7706.8392183526 0.223087900655043 0.138536020692933 0.104351316774403 0.177075016585016 FALSE "chd9"
"10326" "ENSDARG00000008105" 798.149776781263 0.223047152966109 0.180288749521014 0.203360783765888 0.307064472984996 FALSE "mettl2a"
"10327" "ENSDARG00000009610" 1357.19254728735 0.223030611840933 0.156765292772142 0.146654572005434 0.235431036969483 FALSE "rgs12a"
"10329" "ENSDARG00000056387" 4.96875864506052 0.222966303130221 0.685630380600031 0.516438391074918 0.634567859349718 FALSE "rnf17"
"10330" "ENSDARG00000017086" 440.099077490388 0.222922316570024 0.186883612662478 0.218732110070887 0.325588394294263 FALSE "asb12a"
"10331" "ENSDARG00000083425" 29.6958901978234 0.222900031115007 0.460832683477738 0.547064337345208 0.66065144763245 FALSE "dre-let-7g-2"
"10332" "ENSDARG00000017230" 1607.25791520158 0.222869768395127 0.15483048669948 0.141683458224677 0.22898024250165 FALSE "fbxw11b"
"10334" "ENSDARG00000017772" 11486.4356939384 0.222633059779632 0.184327436992329 0.222519035285296 0.330036934791519 FALSE "mdh1aa"
"10335" "ENSDARG00000075747" 1016.6150766455 0.222610020777044 0.158939398826705 0.152233377838172 0.242755756051129 FALSE "zfyve16"
"10336" "ENSDARG00000070603" 173.688479314899 0.222541294884529 0.249583468555792 0.346307477619068 0.468412277560938 FALSE "hspa12a"
"10337" "ENSDARG00000094821" 100.753195098998 0.222509661377765 0.29527906453196 0.414251918258757 0.53725114160015 FALSE "si:ch73-44m9.2"
"10338" "ENSDARG00000060991" 714.771698600587 0.222494551344564 0.185451660123965 0.21683017841741 0.323191553741631 FALSE "mief1"
"10340" "ENSDARG00000084209" 9.150009526843 0.222341536672993 0.628645784873872 0.555211231840715 0.667144706650425 FALSE "BX927310.2"
"10341" "ENSDARG00000042811" 289.733448951466 0.222323177055673 0.221871696599254 0.294975836469295 0.413061618013553 FALSE "fgf1b"
"10342" "ENSDARG00000031420" 7.44846822500536 0.222287677348452 0.646583626294848 0.5481576101709 0.661740893906788 FALSE "wt1a"
"10343" "ENSDARG00000039756" 3.77556851175223 0.222250628259864 0.71434024823357 0.479360584597438 0.599216956789965 FALSE "prop1"
"10344" "ENSDARG00000063544" 271.510931723753 0.221998614433976 0.227202927691267 0.306335092481174 0.425782258064489 FALSE "pip4k2ab"
"10346" "ENSDARG00000057239" 46.4274582842125 0.221645833274124 0.38890432526449 0.508654447307399 0.627536847531093 FALSE "tph2"
"10347" "ENSDARG00000003512" 1770.27440953977 0.221626784273274 0.154430546676662 0.142786611068323 0.230450484631394 FALSE "anks1b"
"10348" "ENSDARG00000095199" 23.2596736000745 0.221580844230347 0.502523910031508 0.563118098400271 0.67413044482159 FALSE "AL732515.1"
"10349" "ENSDARG00000062868" 1372.80961948324 0.221474555022586 0.166085492890183 0.172840170551205 0.269213485758448 FALSE "eea1"
"10350" "ENSDARG00000005162" 20302.4656185517 0.221462323772187 0.136886613406684 0.104667539467458 0.177513737103066 FALSE "tpm3"
"10352" "ENSDARG00000019973" 1080.20225716701 0.221066217452458 0.172515953139096 0.188448122245167 0.289246197939839 FALSE "stk38a"
"10353" "ENSDARG00000063701" 1491.50412128378 0.220977280087763 0.15189449165592 0.13802103596445 0.22401222579006 FALSE "rreb1a"
"10355" "ENSDARG00000056045" 17.0958731324616 0.220924252681229 0.554681447968095 0.570507585610805 0.680963102531394 FALSE "si:ch73-139e5.4"
"10357" "ENSDARG00000017105" 9596.19638189453 0.220864162938429 0.167685147195013 0.178246352697572 0.276144844763755 FALSE "vaspb"
"10358" "ENSDARG00000055086" 1176.10080229222 0.220845801844121 0.169617410923733 0.181899128520916 0.280734434561675 FALSE "ggnbp2"
"10359" "ENSDARG00000083332" 28.389563108583 0.220761839709344 0.465751099199205 0.552193249871871 0.664527327469094 FALSE "BX927400.1"
"10360" "ENSDARG00000027822" 1192.90096175278 0.220674832354199 0.160119299402627 0.157465123230568 0.249548406677051 FALSE "tmtops2b"
"10362" "ENSDARG00000053380" 120.902121373581 0.220653277264967 0.293821634029787 0.416027681755655 0.539024124132777 FALSE "fam189a1"
"10363" "ENSDARG00000042562" 13.4256963208213 0.220619395949237 0.564261130746846 0.570863027585701 0.681164624980233 FALSE "allc"
"10364" "ENSDARG00000027131" 91.0195472985167 0.22055388202316 0.302685083470926 0.427676849160785 0.550844758705649 FALSE "tmem169a"
"10365" "ENSDARG00000094717" 71.2420255837276 0.220366373672667 0.333472673661523 0.463277072238266 0.584360372974918 FALSE "BX005399.2"
"10366" "ENSDARG00000089204" 237.157448720416 0.220196309225504 0.235459752446475 0.325838387149744 0.446545609634074 FALSE "smim13"
"10368" "ENSDARG00000082491" 13.8605999163196 0.220131700841348 0.554282306201775 0.572010718184848 0.682063925502227 FALSE "CU634022.1"
"10370" "ENSDARG00000093345" 16.4094798054646 0.220063659599525 0.537302202774213 0.571243257922862 0.681467178037389 FALSE "si:ch73-27e22.7"
"10371" "ENSDARG00000018432" 1380.15580790976 0.220020388234142 0.186294006794981 0.223450930117731 0.331241726154507 FALSE "m6pr"
"10373" "ENSDARG00000085822" 5.71150264693131 0.21988071239511 0.672890527908607 0.532395986649134 0.648362118275774 FALSE "dre-mir-2184"
"10374" "ENSDARG00000044980" 882.322537272884 0.219671304890479 0.171761833901347 0.189342649022685 0.290233181137933 FALSE "kpna6"
"10375" "ENSDARG00000032324" 1027.25300742596 0.219588353329578 0.16173126095765 0.165051352296035 0.25931291080284 FALSE "epb41l5"
"10379" "ENSDARG00000053269" 325.461524846566 0.219219386396653 0.211057715192884 0.280353747690828 0.397001776665109 FALSE "slc2a15b"
"10381" "ENSDARG00000038576" 1219.51934877947 0.218962613915864 0.170523505044851 0.188893269758495 0.28978491705445 FALSE "ube2d1b"
"10384" "ENSDARG00000017500" 2530.0128580474 0.218744713192151 0.145397702720213 0.124914660452614 0.20622967960666 FALSE "rock2a"
"10385" "ENSDARG00000062753" 41.3227724381723 0.218699291890529 0.410331008046525 0.528555869554848 0.644822795183923 FALSE "naif1"
"10389" "ENSDARG00000025024" 6.76635216183924 0.217965566525229 0.652099759065127 0.551715854044174 0.664154816127499 FALSE "pnoca"
"10390" "ENSDARG00000044760" 4085.23435718305 0.217872500200084 0.140073664209102 0.114302335660289 0.191300488898606 FALSE "gnaia"
"10391" "ENSDARG00000093781" 8.00616990296495 0.217832501350192 0.63358348520713 0.561552757643661 0.672750842530234 FALSE "lrriq1"
"10392" "ENSDARG00000083061" 10.0579019551616 0.217822958692442 0.606444115020104 0.570297446471954 0.680783052104719 FALSE "CR848822.2"
"10393" "ENSDARG00000086150" 440.891706956152 0.217780547992604 0.188953149875523 0.234385570516867 0.344062812518851 FALSE "wrap53"
"10394" "ENSDARG00000069409" 352.511209416059 0.217763733358762 0.202975264845377 0.265856551593306 0.380440656650984 FALSE "gkup"
"10395" "ENSDARG00000019963" 1818.34720556009 0.217723779709487 0.182631180552331 0.219828122539536 0.32681586204925 FALSE "sfxn1"
"10396" "ENSDARG00000067990" 4.85296072804292 0.217595317718829 0.68567780249595 0.525280141144193 0.642269294952795 FALSE "myhz1.1"
"10397" "ENSDARG00000030634" 23.2892164669008 0.217577518100627 0.496429690079193 0.568841003115304 0.679425126710276 FALSE "pimr189"
"10398" "ENSDARG00000034777" 1005.68841331238 0.21752613216055 0.168921985848313 0.186863027631512 0.287131499379195 FALSE "txn2"
"10399" "ENSDARG00000034473" 2572.49430967931 0.217461938589815 0.152355481571219 0.147061725720533 0.235972053335767 FALSE "ttyh3a"
"10400" "ENSDARG00000036698" 2490.26998723333 0.217451079514109 0.153208645287357 0.147789412895014 0.236895848657516 FALSE "znf865"
"10401" "ENSDARG00000020611" 273.909136531273 0.217328249423306 0.219834053184917 0.302091215516113 0.421045712366635 FALSE "C18H19orf47"
"10402" "ENSDARG00000077777" 80532.0757174597 0.217290865578944 0.192820488401982 0.242980864237548 0.354388678082536 FALSE "tmsb4x"
"10403" "ENSDARG00000085478" 27.9262973428192 0.217262038241348 0.452705478853956 0.553539884088989 0.665714032549402 FALSE "CABZ01064402.1"
"10404" "ENSDARG00000007807" 153.725553767707 0.21721582107774 0.251049696047007 0.359759108211703 0.48281114406999 FALSE "cyth3a"
"10405" "ENSDARG00000045542" 779.239794794499 0.21721124156481 0.169304345871206 0.190979226981008 0.29218673833513 FALSE "lamtor4"
"10406" "ENSDARG00000040990" 1031.25261190062 0.217198924503687 0.173540227603507 0.198396821116149 0.301145215895982 FALSE "usp37"
"10408" "ENSDARG00000056318" 1057.32265235579 0.21695669496825 0.174264202019508 0.200885987283092 0.304040392884143 FALSE "kansl2"
"10410" "ENSDARG00000094109" 348.981051466091 0.216854845468326 0.204167822109793 0.270533708999823 0.385857775280297 FALSE "znf1168"
"10412" "ENSDARG00000035332" 276.215007118887 0.216797613136251 0.222692604066185 0.30881265237835 0.428516234114386 FALSE "cfap298"
"10414" "ENSDARG00000055359" 205.866539834067 0.216695999846148 0.233913864201822 0.330563009840623 0.451615630817133 FALSE "sp100.1"
"10415" "ENSDARG00000043722" 5.61124726585284 0.216693430838482 0.673351285356859 0.537623669262396 0.652444512847564 FALSE "cpa4"
"10416" "ENSDARG00000078313" 638.673298412075 0.216548426925065 0.19772085365658 0.257209728337833 0.370613767858337 FALSE "MYO9B"
"10418" "ENSDARG00000071347" 641.730833685803 0.216459976942747 0.197259314051226 0.256112646458411 0.369378877783723 FALSE "aftphb"
"10419" "ENSDARG00000033845" 726.058048976168 0.216443169172995 0.17509595862278 0.204368772803268 0.308200038131989 FALSE "igsf9ba"
"10421" "ENSDARG00000044169" 72.4491541073958 0.215974399052525 0.343703586251995 0.481913998300218 0.601784130339096 FALSE "prelid1b"
"10423" "ENSDARG00000092511" 4.89104596536482 0.215588154875529 0.683081928023978 0.530438855768167 0.646521958643325 FALSE "CR376835.1"
"10426" "ENSDARG00000056835" 80.255122732396 0.215437751976023 0.317127561249558 0.455929162345682 0.57761732730255 FALSE "laynb"
"10427" "ENSDARG00000057995" 808.565353518643 0.215349611772829 0.174080720135096 0.203830253252477 0.30758587917165 FALSE "arl15b"
"10428" "ENSDARG00000058448" 281.204989489611 0.215321890445477 0.208280956003703 0.282695980939342 0.399721596434685 FALSE "zrsr2"
"10429" "ENSDARG00000036338" 819.367551596956 0.215266454250672 0.165436441735617 0.182697930881376 0.281747471693845 FALSE "vps11"
"10431" "ENSDARG00000014302" 22.0788674949081 0.215255956135704 0.487360654666453 0.569765875760432 0.680353759902423 FALSE "brinp2"
"10433" "ENSDARG00000028699" 2751.95734324664 0.215181192814843 0.157723216418179 0.157722171651406 0.249895943494593 FALSE "crkl"
"10434" "ENSDARG00000037963" 705.695524560548 0.215041467202211 0.182744360932799 0.225712615717834 0.333826150346391 FALSE "nek6"
"10435" "ENSDARG00000057169" 77.6681576059291 0.214884126341704 0.318939178723762 0.45862708090228 0.57989473908927 FALSE "abca4a"
"10436" "ENSDARG00000063522" 581.325388975474 0.214857395042551 0.188008399137529 0.238450795270451 0.348902302108177 FALSE "bbs4"
"10437" "ENSDARG00000051934" 201.460693283693 0.214728630524841 0.230625574326051 0.328875897626427 0.449887674053398 FALSE "kxd1"
"10438" "ENSDARG00000074703" 248.358019519124 0.214720932463915 0.252059953833606 0.367303663545958 0.490535202721076 FALSE "ccdc97"
"10439" "ENSDARG00000007080" 800.739959896672 0.214700177006798 0.183193932225236 0.227437275877158 0.335856804754194 FALSE "rhcgl1"
"10440" "ENSDARG00000011635" 26.5100537459712 0.214515459339161 0.469690801916229 0.56544979629808 0.676337148387801 FALSE "scxb"
"10441" "ENSDARG00000086903" 249.452073027387 0.21448624418792 0.237567917664789 0.34251966051015 0.464491139695928 FALSE "gig2o"
"10443" "ENSDARG00000076632" 263.230830977122 0.214476572507908 0.238055183830219 0.343059957424978 0.464949482776234 FALSE "zdhhc12a"
"10444" "ENSDARG00000056966" 1462.73967533875 0.214444386108033 0.162237844847027 0.176419326942259 0.273925669823957 FALSE "nek7"
"10445" "ENSDARG00000075857" 187.433167349375 0.214354049516796 0.245986888084995 0.357412081702487 0.480172799132411 FALSE "pgs1"
"10446" "ENSDARG00000075405" 516.726843373431 0.214309261496949 0.197904546180129 0.264374968383677 0.378721582766198 FALSE "adck5"
"10451" "ENSDARG00000040005" 857.78319619623 0.21413418122486 0.181069891895777 0.223583322585446 0.331353842081976 FALSE "scfd2"
"10453" "ENSDARG00000055011" 21.4900807450702 0.214093254997141 0.49847931838355 0.574674953458048 0.684533467483552 FALSE "si:dkey-33m11.7"
"10454" "ENSDARG00000075027" 1496.77473952529 0.214015361263677 0.166119300298762 0.187274443942171 0.287667920462886 FALSE "fgfr1bl"
"10455" "ENSDARG00000092305" 1053.20146652984 0.213954429660014 0.157637624908829 0.165540369198158 0.259963236700197 FALSE "poldip2"
"10456" "ENSDARG00000060725" 585.112137440728 0.213644574648298 0.186990495254493 0.238790871523043 0.349307635395253 FALSE "dnajc16l"
"10457" "ENSDARG00000068157" 1650.95876498358 0.213603798923529 0.151227239727066 0.149909080451307 0.239655515224234 FALSE "ehmt1a"
"10459" "ENSDARG00000063604" 121.165695565258 0.213423121239031 0.272819469695858 0.402585476178774 0.525750274664578 FALSE "coro2bb"
"10460" "ENSDARG00000031885" 1754.2529743967 0.213359757506092 0.151292371776369 0.150365423117436 0.240246387313736 FALSE "psmb12"
"10461" "ENSDARG00000058325" 537.986806308053 0.213333487329225 0.179423022476572 0.221364939554483 0.328553921592654 FALSE "casp8"
"10463" "ENSDARG00000074441" 142.586853544793 0.213312333069649 0.257053929475792 0.378362327245016 0.501339017170904 FALSE "gp1bb"
"10464" "ENSDARG00000019526" 631.95071174103 0.21328157541141 0.182534494808234 0.229038420396189 0.337768374051848 FALSE "agfg1b"
"10465" "ENSDARG00000069230" 5.00684388238243 0.21310678623556 0.685379657556252 0.531012145854676 0.647078331811209 FALSE "zgc:153738"
"10466" "ENSDARG00000074468" 109.116380012412 0.21305896346711 0.286203471936588 0.422142502599438 0.545365030761539 FALSE "prdm11"
"10467" "ENSDARG00000095190" 211.967100030554 0.212980154715081 0.278622800200584 0.411772069446913 0.535112420000523 FALSE "BX901918.3"
"10470" "ENSDARG00000068011" 5.03136439500146 0.212915148723098 0.722874744975474 0.476113275890954 0.595964631552029 FALSE "si:ch211-230g14.3"
"10471" "ENSDARG00000062020" 1498.05825825955 0.21288671559484 0.164740827074746 0.186101055250627 0.286151164563183 FALSE "gse1"
"10473" "ENSDARG00000043180" 80.3467616452855 0.212781935257138 0.316956334277822 0.460920308397557 0.582076864020023 FALSE "gpd1b"
"10474" "ENSDARG00000028628" 23.2297072842298 0.212759365117307 0.492693169206082 0.574767703207807 0.684585063892089 FALSE "gdap1l1"
"10475" "ENSDARG00000079760" 106.17929823328 0.212687020656208 0.294302203001233 0.433691542679589 0.556443908722684 FALSE "zgc:112998"
"10476" "ENSDARG00000094037" 5.49699155388713 0.212316761399399 0.684362724896011 0.535340830324299 0.650806960342892 FALSE "si:dkey-76p14.2"
"10477" "ENSDARG00000012866" 1186.6018459451 0.21230613254857 0.174798442253153 0.21236247193336 0.317989246096696 FALSE "picalma"
"10478" "ENSDARG00000016775" 1680.43352844106 0.212102742599072 0.153290070062711 0.158242762419526 0.250540767506472 FALSE "aqr"
"10479" "ENSDARG00000077092" 288.794682523435 0.212021212443728 0.213730740683887 0.301685063634164 0.420585453640481 FALSE "elk4"
"10481" "ENSDARG00000039319" 905.650221254308 0.211921527589908 0.165690546812222 0.190302377485495 0.291446223346184 FALSE "vps37b"
